file,problem_timestamps
23_08,40911250_40911580 -- 43425300_43425920 -- 17317650_17318080 -- 33840260_33840570 -- 39587260_39587730 -- 17319610_17319990 -- 43459790_43460790 -- 14220590_14221190 -- 43476710_43477250 -- 24548350_24548680 -- 3233620_3234170 -- 42591490_42591930 -- 28281480_28282340 -- 43361540_43362180 -- 27586020_27586530 -- 16417610_16418050 -- 38912380_38912670 -- 43514540_43515040 -- 43373640_43374110 -- 43518260_43518690 -- 43404600_43405160 -- 43512190_43512830 -- 2795440_2795910 -- 42817780_42818180 -- 3232020_3232720 -- 3685680_3686000 -- 43190470_43191480 -- 26339230_26339880 -- 42815100_42815450 -- 43734260_43734880 -- 43365500_43366270 -- 1957550_1958010 -- 24751020_24751210 -- 43418520_43418820 -- 18024520_18024860 -- 31073940_31074310 -- 41557290_41557660 -- 17429230_17429550 -- 2719360_2719830 -- 2029450_2029990 -- 43755340_43755740 -- 43894200_43894930 -- 43793100_43793600 -- 1577590_1577940 -- 27625170_27625600 -- 18225200_18225870 -- 2030140_2030890 -- 21200600_21200920 -- 21114450_21114890 -- 43793890_43794650 -- 42762780_42763280 -- 43141440_43142050 -- 27645640_27646110 -- 43970590_43970800 -- 17714260_17714570 -- 16418410_16418970 -- 21618460_21618870 -- 34047840_34048220 -- 3282950_3283540 -- 41008630_41009470 -- 17303990_17304720 -- 2925660_2925900 -- 43363350_43363970 -- 43450980_43451620 -- 32802750_32803400 -- 21826190_21826680 -- 17116140_17116740 -- 34052840_34053470 -- 43693000_43693690 -- 2871460_2871820 -- 43374790_43375440 -- 121660_121910 -- 42310910_42311320 -- 43985390_43985840 -- 27575450_27576280 -- 25329360_25329900 -- 16339800_16340450 -- 1929930_1930580 -- 43637390_43638050 -- 43419950_43420650 -- 29772650_29773470 -- 32883750_32884540 -- 41338040_41338500 -- 24498110_24498550 -- 29217290_29218000 -- 17307190_17307590 -- 20981160_20981780 -- 31635430_31635880 -- 41384140_41384540 -- 43884670_43885270 -- 37639770_37640100 -- 3094850_3095460 -- 26785810_26786310 -- 21892850_21893250 -- 17117230_17117980 -- 17146570_17147110 -- 42713360_42713900 -- 16421220_16421830 -- 43372550_43373140 -- 1460960_1461410 -- 2971510_2971910 -- 11929270_11929590 -- 42820040_42820460 -- 34049680_34050300 -- 27177660_27178100 -- 30193720_30194040 -- 25024060_25024400 -- 25012720_25013260 -- 16253710_16254400 -- 430880_431390 -- 20246300_20246670 -- 29776160_29776500 -- 17227780_17228000 -- 38780900_38781560 -- 2840220_2840430 -- 41339750_41340300 -- 43739180_43740020 -- 21133160_21133550 -- 1568180_1568700 -- 43644780_43645310 -- 16773770_16774200 -- 3281720_3282220 -- 42814290_42814970 -- 43323660_43323970 -- 43357990_43358620 -- 39231140_39231640 -- 27441360_27441950 -- 33194740_33195100 -- 2792390_2792760 -- 40989540_40990060 -- 41362860_41363460 -- 528930_529370 -- 43378030_43379010 -- 17317100_17317550 -- 37026380_37026920 -- 43272170_43272740 -- 26211960_26212280 -- 39228330_39229050 -- 41373110_41373820 -- 39160850_39161070 -- 24647800_24648130 -- 17229300_17229630 -- 26420850_26421300 -- 43393400_43393960 -- 17299550_17300630 -- 2174570_2174990 -- 39200950_39201590 -- 32788670_32789320 -- 43359190_43359780 -- 27627150_27627570 -- 29317160_29318300 -- 27050830_27051440 -- 20981920_20982230 -- 2712170_2712490 -- 30379670_30380140 -- 19241740_19242110 -- 35473380_35473850 -- 30381210_30381680 -- 21927070_21927400 -- 38802830_38803040 -- 20175170_20175640 -- 17144590_17145050 -- 3578710_3579200 -- 33939680_33940050 -- 3592040_3592410 -- 16722880_16723220 -- 27625800_27626110 -- 41809020_41809640 -- 43368860_43369660 -- 17058460_17059170 -- 26215200_26215520 -- 26210580_26211080 -- 27573180_27573960 -- 19546340_19546770 -- 2698620_2699140 -- 29160700_29161050 -- 40980620_40981420 -- 17118250_17118890 -- 29688740_29689420 -- 42767340_42767950 -- 40999300_40999520 -- 17409440_17410050 -- 28369230_28369680 -- 928170_928600 -- 17053050_17053880 -- 29159820_29160390 -- 35012370_35012680 -- 42131930_42132530 -- 43559540_43559950 -- 43422630_43423350 -- 43634990_43635480 -- 43695260_43696560 -- 20632940_20633420 -- 43386500_43386910 -- 30374570_30374900 -- 26482360_26482740 -- 43342670_43343160 -- 18256340_18256700 -- 42819440_42819930 -- 29004480_29004810 -- 27641970_27642510 -- 41443980_41444330 -- 37104290_37104810 -- 42076090_42076670 -- 42714410_42714980 -- 21225910_21226390 -- 34984580_34984930 -- 26212580_26213280 -- 43455160_43455890 -- 29728030_29728510 -- 41437390_41438070 -- 19812130_19812480 -- 32829610_32830360 -- 19964270_19964700 -- 29800000_29800320 -- 3278390_3279070 -- 2790750_2791170 -- 33887220_33887510 -- 43427000_43427680 -- 38970070_38970470 -- 19992820_19993130 -- 20925420_20925750 -- 42757730_42758320 -- 42761800_42762440 -- 41807130_41807810 -- 41808240_41808890 -- 16273290_16273660 -- 42793630_42794350 -- 43035960_43036360 -- 42601520_42602150 -- 16455090_16455510 -- 42715300_42715810 -- 43321300_43321970 -- 39728990_39729300 -- 966730_967090 -- 42765240_42765850 -- 31729430_31729990 -- 43347990_43348550 -- 39203020_39203620 -- 26419030_26420280 -- 17276770_17277100 -- 28016800_28017150 -- 2028760_2029220 -- 43690760_43691490 -- 35664890_35665060 -- 29860760_29861160 -- 27048480_27048940 -- 43396680_43397230 -- 41077170_41077630 -- 30490260_30490600 -- 31559790_31560240 -- 27571660_27572260 -- 43411850_43412430 -- 38668010_38668360 -- 43318920_43319520 -- 27571010_27571410 -- 19245920_19246490 -- 21189750_21190170 -- 43429090_43429660 -- 24719690_24720450 -- 38966890_38967320 -- 43157730_43158200 -- 24738810_24739450 -- 36371260_36371660 -- 939690_940170 -- 16748880_16749250 -- 27049810_27050220 -- 11976180_11976670 -- 41329430_41329770 -- 43413330_43413920 -- 70300_70630 -- 29260300_29260980 -- 28207900_28208480 -- 38971120_38971540 -- 39176590_39177170 -- 43897160_43897890 -- 33835450_33836150 -- 43385760_43386230 -- 966130_966510 -- 21094600_21094960 -- 17296930_17297740 -- 43376750_43377360 -- 42711600_42712060 -- 17145330_17145950 -- 19249400_19249810 -- 42818990_42819360 -- 1954620_1955170 -- 43417020_43417790 -- 3572690_3573010 -- 1168370_1168660 -- 24477890_24478530 -- 17296020_17296620 -- 2719970_2720460 -- 38825810_38826300 -- 38868730_38869170 -- 19399140_19399680 -- 43346780_43347480 -- 727220_727710 -- 43935920_43936480 -- 21199990_21200330 -- 19237000_19237380 -- 888050_888380 -- 20917610_20918120 -- 29725280_29725840 -- 27624540_27624850 -- 41338670_41339130 -- 43882830_43883270 -- 43784450_43784860 -- 41158350_41159870 -- 27786210_27786640 -- 43143500_43144280 -- 16510760_16511190 -- 21926150_21926460 -- 238290_238770 -- 39177420_39177940 -- 43290790_43291440 -- 2669440_2669840 -- 43421130_43421830 -- 43401330_43401930 -- 1362680_1363060 -- 1992670_1993260 -- 41070530_41070950 -- 3204390_3204720 -- 41331540_41332280 -- 1396970_1397260
07_10,
07_11,
07_12,24478490_24478660 -- 23971450_23971700 -- 3093100_3093450 -- 9436800_9437110 -- 3035700_3035940 -- 855110_855450 -- 19555930_19556090 -- 7268170_7268760 -- 9879100_9879570 -- 28620890_28621250 -- 2954850_2955150 -- 2044970_2045170 -- 19799170_19800040 -- 504140_504510 -- 23954360_23954510 -- 24455040_24455440 -- 24546730_24547110 -- 6846890_6847380 -- 717200_717520 -- 27977910_27978280 -- 1765260_1765800 -- 22997320_22997530 -- 1556440_1556910 -- 24283460_24284000 -- 6357090_6357580 -- 8281690_8282200 -- 7516350_7516710 -- 19421970_19422460 -- 7259780_7260680 -- 9933480_9933860 -- 1593380_1594370 -- 2259440_2260150 -- 8224160_8224490 -- 24401750_24401960 -- 1764580_1765080 -- 9741660_9741830 -- 9781520_9782130 -- 9687650_9687960 -- 19661370_19661950 -- 9278800_9279260 -- 28622030_28622450 -- 17899680_17900040 -- 1981060_1981640 -- 4627830_4628130 -- 425990_426440 -- 8950720_8951180 -- 8064340_8064640 -- 3342980_3343400 -- 24453010_24453690 -- 768670_769100 -- 201470_202330 -- 7282650_7283100 -- 17879450_17879690 -- 28024920_28025770 -- 28445040_28445360 -- 1819170_1820160 -- 2127490_2128110 -- 19971620_19971980 -- 17874540_17874760 -- 6819380_6819710 -- 20466320_20466780 -- 566300_566890 -- 857730_858060 -- 1598470_1599060 -- 7281040_7281590 -- 9949970_9950690 -- 9941520_9941870 -- 20165040_20165430 -- 957540_957950 -- 20139410_20139810 -- 6617050_6617430 -- 813170_813760 -- 9864990_9865780 -- 397390_397710 -- 28621460_28621910 -- 5000950_5001270 -- 24453820_24454220 -- 7035320_7035760 -- 1583150_1583670 -- 6511690_6512360 -- 1545740_1546780 -- 5026560_5027120 -- 8655570_8656080 -- 383480_383940 -- 1151430_1151920 -- 8209970_8210360 -- 9021150_9021580 -- 1775970_1776190 -- 24424830_24425510 -- 16460410_16460970 -- 1554710_1554930 -- 18140480_18141000 -- 370940_371360 -- 2084980_2085600 -- 23949880_23950110 -- 9782960_9783380 -- 24541420_24541860 -- 9935820_9936200 -- 19357200_19357690 -- 2067430_2067790 -- 9782360_9782750 -- 8891870_8892310
07_13,
07_14,
07_15,
07_16,
07_17,298790_304050
36_07,33868190_33868500 -- 31979810_31980130 -- 19026810_19027320 -- 18939500_18939890 -- 42805900_42806350 -- 29662970_29663350 -- 28207660_28207970 -- 27241600_27242250 -- 18551380_18551730 -- 18569300_18570030 -- 4593010_4593320 -- 33631280_33631620 -- 19454610_19455230 -- 27435110_27435770 -- 17312350_17312710 -- 17882160_17882540 -- 19054690_19055170 -- 32478520_32478860 -- 4644920_4645300 -- 34187530_34187900 -- 3843150_3843660 -- 26766030_26766460 -- 5702530_5703020 -- 16279580_16279920 -- 33812890_33813220 -- 26798660_26799110 -- 11044500_11044900 -- 33632790_33633250 -- 26565480_26566200 -- 29279350_29279910 -- 15772860_15773170 -- 6719830_6720250 -- 43982340_43982720 -- 31806610_31806950 -- 18243240_18243580 -- 3002780_3003130 -- 4582800_4583170 -- 33666250_33666810 -- 29655020_29655690 -- 18913160_18913630 -- 29542690_29543120 -- 4956120_4956490 -- 32675830_32676360 -- 33713990_33714460 -- 26605540_26605880 -- 17878230_17878790 -- 26812510_26812940 -- 26878000_26878490 -- 4484870_4485260 -- 32445710_32446040 -- 18594150_18594710 -- 41815600_41815920 -- 42439350_42439730 -- 18625680_18626060 -- 1916760_1917080 -- 44604800_44605130 -- 42440280_42440810 -- 31924930_31925240 -- 33806450_33806910 -- 6759100_6759580 -- 15777190_15777730 -- 3995530_3996420 -- 3611030_3611620 -- 3056470_3056780 -- 28054700_28055110 -- 6948610_6949070 -- 3885720_3885920 -- 26364690_26365140 -- 33323760_33324150 -- 26892050_26892460 -- 46407690_46408010 -- 26236720_26237280 -- 26980310_26980680 -- 4955470_4955840 -- 32214750_32215230 -- 16228130_16228670 -- 17881570_17881980 -- 1913930_1914500 -- 2294250_2294560 -- 2578370_2578720 -- 30611510_30612060 -- 26879480_26879910 -- 46410330_46410780 -- 3243870_3244290 -- 2780000_2780340 -- 28318460_28318860 -- 18599290_18599650 -- 26612590_26613010 -- 34041480_34041910 -- 27598810_27599050 -- 28313260_28313590 -- 16189590_16189910 -- 5750200_5750590 -- 14608270_14608690 -- 26823260_26823770 -- 17863030_17863440 -- 3149470_3149780 -- 27511440_27512100 -- 31871280_31871650 -- 6952020_6952710 -- 33807840_33808210 -- 33834150_33834500 -- 26602470_26602810 -- 33603660_33604050 -- 31936260_31936770 -- 26711430_26711860 -- 18635180_18635320 -- 32579070_32579510 -- 32938580_32938950 -- 26994940_26995300 -- 46374780_46375130 -- 16292560_16292980 -- 46372210_46372710 -- 19028300_19028830 -- 6888340_6888730 -- 19457790_19458170 -- 15778190_15778710 -- 18650740_18651120 -- 33611610_33612070 -- 26702360_26702820 -- 32676890_32677560 -- 2742440_2742810 -- 6947760_6948130 -- 17992890_17993340 -- 6942980_6943320 -- 45020290_45020580 -- 26244740_26245160 -- 29618710_29619210 -- 26283800_26284110 -- 44431880_44432460 -- 18942180_18942720 -- 27234470_27235050 -- 26242870_26243270 -- 4957580_4958020 -- 3577790_3578110 -- 31904710_31905110 -- 32964480_32964950 -- 46405170_46405870 -- 6866020_6866390 -- 18045040_18045490 -- 14554160_14554700 -- 19456380_19456770 -- 26241940_26242480 -- 18937950_18938640 -- 6721410_6722070 -- 17494050_17494490 -- 45263680_45264180 -- 44572280_44572610 -- 27352960_27353470 -- 26239500_26240250 -- 26848820_26849420 -- 3239840_3240200 -- 4486350_4486750 -- 26892920_26893270 -- 33810840_33811210 -- 33190940_33191430 -- 5780390_5780730 -- 18146010_18146340 -- 44630640_44631030 -- 17961380_17961990 -- 27624360_27624780 -- 26626910_26627400 -- 19056120_19056620 -- 26872630_26873130 -- 42640430_42640750 -- 26862090_26862580 -- 27374810_27375500 -- 46371120_46371560 -- 26487540_26487990 -- 26484480_26484990 -- 17873870_17874280 -- 17720780_17721200 -- 26951950_26952480 -- 31421470_31421800 -- 3916300_3917120 -- 26238190_26238750 -- 26145180_26145610 -- 26609580_26610000 -- 26988930_26989300 -- 26479860_26480300 -- 33182780_33183110 -- 18941280_18941660 -- 11042920_11043310 -- 17753330_17754060 -- 18590210_18590540 -- 17875640_17876120 -- 10977480_10977780 -- 6887320_6887780 -- 31871840_31872290 -- 27632940_27633360 -- 6943920_6944290 -- 14585510_14585830 -- 30584550_30585200 -- 27260670_27261170 -- 26955500_26955890 -- 19455630_19456080 -- 26864460_26864800 -- 32936430_32937030 -- 19001910_19002330 -- 6945680_6946140 -- 32397410_32398160 -- 33817690_33818110 -- 46407070_46407500 -- 33999690_34000080 -- 33811580_33811950 -- 26799420_26799850 -- 18661480_18662400 -- 31885940_31886420 -- 26670970_26671450 -- 33076510_33077200 -- 17816740_17818080 -- 15033520_15033870 -- 26886330_26886850 -- 18068510_18068860 -- 18155670_18156080 -- 33605020_33605390 -- 29148340_29148710 -- 18129060_18129700 -- 33365890_33366280 -- 27210130_27210600 -- 26868160_26868560 -- 14762020_14762520 -- 27237220_27237840 -- 27253020_27253700 -- 26679820_26680190 -- 18911490_18911880 -- 34188630_34189040 -- 32217560_32218030 -- 18940280_18940780 -- 26675920_26676280 -- 17877170_17877600 -- 18108890_18109890 -- 26656460_26657030 -- 18943020_18943400 -- 3787490_3788190
36_06,2164780_2165090 -- 27925970_27926670 -- 2474680_2475440 -- 30915020_30915370 -- 29190270_29190620 -- 2776540_2776900 -- 21107390_21107850 -- 31702240_31702730 -- 30255840_30256250 -- 37293100_37293420 -- 38908370_38908770 -- 39869550_39869940 -- 34618780_34619220 -- 8306670_8307010 -- 21101200_21101810 -- 37291040_37291360 -- 33978810_33979140 -- 33650660_33650890 -- 21098290_21098930 -- 27924460_27925030 -- 39816470_39816850 -- 27468390_27468870 -- 37288530_37289350 -- 15399120_15399720 -- 21118200_21118660 -- 21115550_21115970 -- 18063980_18064600 -- 1194970_1195340 -- 6526620_6526970 -- 39825880_39826630 -- 15857960_15858460 -- 8825120_8825650 -- 1937650_1938080 -- 34074700_34074970 -- 16146590_16147010 -- 15898390_15898770 -- 21125560_21126230 -- 29212670_29213170 -- 2482910_2483660 -- 27429030_27429760 -- 2725770_2726230 -- 33648620_33648960 -- 17255400_17255560 -- 27730460_27730930 -- 2426550_2426980 -- 21141150_21141750 -- 2521300_2521690 -- 35364800_35365190 -- 1199640_1200950 -- 1591190_1591560
36_09,
36_08,
01_09,
01_08,26619190_26733920 -- 26974570_27019130 -- 15599480_15600610 -- 44867230_44868230 -- 27019130_27020070 -- 26255960_26343610 -- 11183120_11183950 -- 44866060_44867230 -- 15598650_15599480 -- 26733920_26734920 -- 26254110_26255960 -- 27503420_27504220 -- 27504220_27505250 -- 11121390_11183120
18_16,
18_17,
18_10,
18_11,
18_12,25150960_25151760
18_13,6299700_6304990
11_13,
11_12,39448050_39449810
11_11,
11_10,
11_17,6297130_6300560
11_16,
01_07,
01_06,
13_11,17933260_17934040 -- 20426910_20428620 -- 31650920_31651470 -- 20163890_20164680 -- 19738730_19739050 -- 19944040_19944540 -- 17094650_17095020 -- 36690240_36690870 -- 20588350_20588500 -- 7249930_7250520 -- 4097250_4097980 -- 3289870_3290910 -- 44086200_44086560 -- 22142910_22143230 -- 22986190_22986980 -- 21403820_21404490 -- 5941170_5941520 -- 19809540_19810260 -- 22459640_22460370 -- 23039520_23039940 -- 40621850_40622230 -- 4218400_4219310 -- 44087510_44087890 -- 4068350_4068870 -- 21406580_21406890 -- 41366800_41367230 -- 22606750_22607160 -- 8043400_8043890 -- 22985060_22985490 -- 20472990_20473560 -- 20019060_20019520 -- 40382660_40383100 -- 19990830_19991170 -- 20054250_20054690 -- 3256490_3256890 -- 4649650_4650090 -- 25725050_25725380 -- 34095440_34095770 -- 19798050_19798520 -- 20358560_20359010 -- 2171300_2171900 -- 25636630_25637220 -- 24145720_24146250 -- 20668600_20668910 -- 25533020_25533370 -- 7274540_7274890 -- 20173660_20174190 -- 19555830_19556310 -- 22985670_22986010 -- 41309210_41309610 -- 17923180_17923900 -- 22266860_22267210 -- 21462560_21463010 -- 21865200_21865940 -- 19601360_19601750 -- 22470510_22471010 -- 2659260_2659610 -- 37757780_37758190 -- 6410050_6410440 -- 30361070_30361380 -- 23137320_23137820 -- 4992100_4992740 -- 21134810_21135190 -- 4984850_4985170 -- 37362260_37362820 -- 19779450_19779730 -- 32735600_32735990 -- 31294440_31294750 -- 20019690_20020150 -- 19277650_19277970 -- 23375030_23375340 -- 18728080_18728460 -- 20138880_20139470 -- 5066440_5066860 -- 34085370_34085990 -- 39637210_39637930 -- 21162440_21162880 -- 6866590_6867040 -- 31472360_31472700 -- 22434870_22435370 -- 26331060_26331370 -- 22591980_22592380 -- 4094550_4095020 -- 26418510_26418980 -- 18665310_18665650 -- 17113180_17113400 -- 641400_641750 -- 18601300_18601690 -- 4274640_4275150 -- 24519610_24519970
13_10,17504040_17504510 -- 39883540_39884210 -- 37984610_37984920 -- 33659900_33660230 -- 42246770_42247170 -- 17390620_17390960 -- 12855330_12855850 -- 707640_708180 -- 16914010_16914500 -- 103410_103850 -- 150330_150750 -- 12856380_12856710 -- 100990_101530 -- 346450_346780 -- 13217110_13217490 -- 3347790_3348170 -- 1807750_1808510 -- 148220_148630 -- 405230_405760 -- 2524410_2524820 -- 14877340_14877670 -- 13217800_13218220 -- 149350_149780 -- 104420_104970 -- 15622590_15622960 -- 44705270_44705780 -- 162210_162680 -- 3492990_3493330 -- 116410_116720 -- 44704100_44704600 -- 120530_120870 -- 1748570_1749170 -- 3504310_3504800 -- 3267780_3268310 -- 42620390_42620920 -- 3485440_3485710 -- 89740_90060 -- 3270930_3271290 -- 1045450_1045790 -- 36021160_36021510 -- 12819440_12820150 -- 15103920_15105550 -- 36022490_36022900 -- 35559470_35559680 -- 3037390_3037790
13_13,
13_12,
13_15,
13_14,
13_17,
13_16,
42_17,3806910_3806990
42_16,30299870_30300020
42_15,
42_14,
42_13,
42_12,
42_11,25273900_25274980
42_10,
22_17,
22_16,
38_12,13969370_13973690 -- 43766650_43767900
38_13,43952650_43953450
38_10,
38_11,
38_16,27198030_27199130 -- 29761780_29763730 -- 29366790_29366920 -- 29367850_29369010 -- 29365550_29366790
38_17,38098720_38100580 -- 38100580_38100970 -- 38100970_38101640
38_14,
38_15,
45_12,
45_13,
45_10,47193500_47194760
45_11,
45_16,
45_17,
45_14,
45_15,
20_17,
20_16,
20_15,
20_14,6443650_6446950
20_13,
20_12,
20_11,
20_10,
16_09,20317990_20318610 -- 3899710_3902050 -- 299650_300310
16_08,
10_07,20278570_20279640
10_06,24785350_24786890 -- 33061090_33063250 -- 24987170_24987820 -- 23670230_23670530 -- 24987820_24988040 -- 22467130_22580770 -- 22580770_22581370 -- 31113690_31114490 -- 24784750_24785350 -- 33063250_33064190 -- 31113530_31113690 -- 23669930_23670230
22_15,
22_14,
10_09,
10_08,
22_11,
22_10,
22_13,
22_12,
