file,problem_timestamps
23_08,16712080_16713419 -- 33405449_33406269 -- 33176629_33177430 -- 16571939_16572759 -- 16384840_16385919 -- 16531060_16532189 -- 32926949_32927750 -- 16618939_16619939 -- 32865949_32866100 -- 32825930_32827519 -- 16665169_16666669 -- 16646919_16648470 -- 2078719_2080020 -- 16680619_16683840 -- 33349089_33350089 -- 33398239_33399690 -- 32990699_32991519 -- 33545309_33546110 -- 16484919_16485040 -- 16692080_16693099 -- 16666669_16668230 -- 4180890_4184569 -- 4129819_4130740 -- 33503390_33504379 -- 32777800_32779449 -- 260899_261959 -- 16686770_16688369 -- 32872239_32872350 -- 33122589_33123420 -- 32804870_32804949 -- 32865199_32865949 -- 1047369_1052770 -- 16445000_16446419 -- 32779449_32780320 -- 16750220_16751169 -- 16617810_16618939 -- 32783220_32783629 -- 33282780_33284559 -- 32886489_32887710 -- 32845199_32846000 -- 16483080_16484919 -- 32840809_32841610 -- 33155839_33156879 -- 521870_522669 -- 16517599_16518689 -- 32987489_32990699 -- 4167979_4169930 -- 16586480_16587279 -- 16597779_16599070 -- 32946309_32947110 -- 32819430_32820269 -- 33470199_33471010 -- 33377940_33378739 -- 16404759_16405560 -- 16600779_16601320 -- 32895989_32899019 -- 33144570_33146339 -- 33350089_33351879 -- 32874449_32875610 -- 32848129_32849989 -- 2061270_2061429 -- 33403830_33405449 -- 16448910_16451529 -- 32885890_32886339 -- 16498529_16499610 -- 16678689_16679490 -- 4115359_4115960 -- 33482970_33483879 -- 16564029_16565029 -- 16427700_16428599 -- 16446419_16447509 -- 4171910_4173569 -- 32893559_32894670 -- 16573560_16574919 -- 33119930_33122589 -- 16619939_16621810 -- 33296309_33296760 -- 16522640_16524029 -- 33309339_33310790 -- 33509269_33511140 -- 33211170_33211989 -- 4124130_4125819 -- 16408419_16409220 -- 4133399_4134260 -- 4154950_4155779 -- 32867710_32867949 -- 33158489_33160129 -- 8198670_8199809 -- 32980720_32982589 -- 16711189_16712080 -- 32860809_32861610 -- 33474930_33476089 -- 4178109_4179290 -- 33488150_33489309 -- 16688369_16688970 -- 8264459_8265059 -- 16774200_16774439 -- 16706700_16707759 -- 33483879_33484860 -- 16568570_16569369 -- 16631490_16632939 -- 16447509_16447660 -- 32913449_32915220 -- 33469129_33470199 -- 4125819_4126620 -- 32876230_32877879 -- 16462930_16463529 -- 522669_523890 -- 32855269_32856449 -- 33374589_33376140 -- 16713419_16713500 -- 33249280_33250269 -- 8250059_8251299 -- 33395400_33396199 -- 16497210_16498529 -- 33157680_33158489 -- 16534369_16535189 -- 33211989_33213879 -- 33227890_33228699 -- 33216300_33217339 -- 33524280_33525769 -- 16623560_16624369 -- 33129300_33136699 -- 16405560_16408419 -- 16584849_16585169 -- 33123420_33126059 -- 8265059_8266200 -- 16565029_16565630 -- 8210549_8214930 -- 33379750_33382269 -- 2061429_2063560 -- 16683840_16685009 -- 8282299_8283580 -- 32869309_32870190 -- 33002140_33003309 -- 32847330_32848129 -- 16569369_16571939 -- 128789_129729 -- 32919129_32920250 -- 16456099_16456540 -- 16563000_16564029 -- 4153819_4154950 -- 16387009_16388910 -- 8380709_8381510 -- 515309_516110 -- 33221269_33222070 -- 129729_130570 -- 32936670_32937769 -- 16585169_16586480 -- 4169930_4170729 -- 32943350_32944239 -- 32970589_32971390 -- 1040079_1041010 -- 8339870_8350889 -- 16476210_16477439 -- 33419199_33420199 -- 32948089_32948570 -- 16599070_16600779 -- 33006809_33007650 -- 33252309_33258550 -- 16761980_16763009 -- 16404020_16404759 -- 16518689_16519860 -- 32945510_32946309 -- 32890269_32891070 -- 4173569_4175270 -- 32856449_32859699 -- 33193960_33194739 -- 1037060_1040079 -- 8275309_8276110 -- 16770130_16772099 -- 16702580_16703689 -- 33441379_33442440 -- 33420199_33421000 -- 8249250_8250059 -- 33543980_33545309 -- 33517620_33518449 -- 2086460_2088719 -- 32798949_32799750 -- 2072489_2074550 -- 33534150_33535089 -- 33182470_33183269 -- 33299900_33301129 -- 33347730_33349089 -- 16477439_16478130 -- 32771089_32772720 -- 16764419_16765220 -- 16742119_16742919 -- 32963059_32963930 -- 32947910_32948089 -- 33196570_33198739 -- 2064610_2065139 -- 33214510_33215309 -- 33136699_33137330 -- 8247469_8248469 -- 32852160_32855269 -- 33525769_33527580 -- 16656270_16658119 -- 16738330_16739619 -- 2077780_2078719 -- 32770080_32771089 -- 32941339_32942530 -- 33416650_33419199 -- 33412150_33412949 -- 32871440_32872239 -- 33169900_33176629 -- 16645560_16646919 -- 4184569_4188819 -- 33382269_33383540 -- 33202199_33207050 -- 16501279_16502720 -- 8254879_8255709 -- 32939930_32941339 -- 8278660_8279459 -- 4132460_4133399 -- 16703689_16704490 -- 16705099_16706700 -- 16747550_16748349 -- 33372839_33373900 -- 16591500_16592619 -- 33535089_33536920 -- 33218629_33219800 -- 32806290_32807839 -- 8255709_8257120 -- 514340_515309 -- 32830510_32831309 -- 16739619_16740220 -- 32986680_32987489 -- 32804949_32805489 -- 16757849_16758650 -- 4112410_4115359 -- 16455509_16456099 -- 32994269_32997690 -- 4157609_4158410 -- 33504379_33505239 -- 16707759_16708630 -- 16624369_16625130 -- 32878989_32880620 -- 32944239_32945510 -- 32873650_32874449 -- 8283580_8284459 -- 33449129_33451480 -- 16642700_16643939 -- 261959_263030 -- 8291379_8292530 -- 16511189_16511790 -- 32894670_32895989 -- 32899019_32900170 -- 32911600_32913449 -- 33188360_33189089 -- 33154940_33155839 -- 32769089_32770080 -- 32814129_32816300 -- 16549050_16549529 -- 33518449_33519820 -- 16676689_16677750 -- 8313280_8313559 -- 32886339_32886489 -- 16524029_16525180 -- 33373900_33374589 -- 32811320_32812199 -- 33365589_33372839 -- 16685009_16686140 -- 16514259_16516320 -- 33160129_33161650 -- 33288510_33289699 -- 16587279_16587490 -- 8379910_8380709 -- 16710590_16711189 -- 33295000_33296309 -- 32843680_32845199 -- 33428290_33429089 -- 32831309_32832420 -- 33301129_33301930 -- 33447820_33449129 -- 16766220_16767169 -- 8350889_8351620 -- 33489309_33493620 -- 16694759_16695560 -- 33183269_33184070 -- 16676080_16676689 -- 32859699_32860809 -- 16693099_16693910 -- 32808879_32810519 -- 33009629_33010860 -- 16532189_16533509 -- 32962210_32963059 -- 16402419_16403220 -- 32868500_32869309 -- 16584570_16584849 -- 16663430_16665169 -- 33215309_33216300 -- 16451529_16452580 -- 4166630_4167979 -- 16736599_16737400 -- 33228699_33229500 -- 33146949_33149110 -- 16637509_16638970 -- 8199809_8200410 -- 16512610_16514259 -- 1030910_1032319 -- 32810519_32811320 -- 16479189_16479990 -- 4176200_4178109 -- 33309220_33309339 -- 32877879_32878989 -- 33356059_33356890 -- 8279459_8280469 -- 16677890_16678689 -- 33378739_33379750 -- 33003309_33006809 -- 16472349_16474220 -- 16693910_16694759 -- 128190_128789 -- 4128580_4129819 -- 33199769_33202199 -- 16757050_16757849 -- 4152990_4153819 -- 16755419_16756230 -- 33497339_33498370 -- 16644759_16645560 -- 33440460_33441379 -- 32867949_32868500 -- 16416439_16417240 -- 33231449_33232330 -- 8313559_8313900 -- 8289690_8291379 -- 33457379_33458180 -- 33251309_33252309 -- 2090719_2091750 -- 32837379_32840809 -- 4190670_4192189 -- 4170729_4171910 -- 33213879_33214510 -- 16643939_16644759 -- 2056429_2057420 -- 32969420_32970589 -- 33478269_33482970 -- 16615759_16616759 -- 32891070_32893559 -- 4156779_4157609 -- 16385919_16387009 -- 16596939_16597090 -- 16763610_16764419 -- 32991519_32992540 -- 33156879_33157680 -- 8280469_8281299 -- 8252379_8254879 -- 33198739_33199769 -- 32910589_32911600 -- 32888510_32890269 -- 32872839_32873650 -- 16772099_16772700 -- 16742919_16744270 -- 16634029_16636910 -- 16576320_16578439 -- 8281299_8282299 -- 33476089_33478269 -- 33456449_33457379 -- 32812199_32814129 -- 32805489_32806290 -- 33314400_33315199 -- 2070739_2072489 -- 16774439_16775790 -- 4188819_4189850 -- 16767169_16767300 -- 33512089_33513530 -- 33353699_33356059 -- 8209370_8210549 -- 1032319_1033240 -- 4136609_4137460 -- 33351879_33353699 -- 2069940_2070739 -- 33301930_33307839 -- 33307839_33309220 -- 32937769_32938570 -- 4116160_4117899 -- 32820269_32821540 -- 33468330_33469129 -- 16516320_16517599 -- 8288889_8289690 -- 33289699_33291120 -- 259720_260899 -- 32861610_32862339 -- 8382309_8383700 -- 16436770_16438099 -- 16533509_16534369 -- 33364790_33365589 -- 16399960_16402419 -- 16632939_16634029 -- 33220650_33221269 -- 32916309_32917330 -- 16463529_16466150 -- 16415090_16416439 -- 33412949_33414730 -- 16752990_16754119 -- 32797360_32798949 -- 32836320_32837379 -- 16748349_16748880 -- 33454290_33456449 -- 32915220_32916309 -- 16741320_16742119 -- 33284559_33286030 -- 32932860_32933879 -- 4135810_4136609 -- 16471550_16472349 -- 33250269_33251309 -- 16572759_16573560 -- 32783629_32784430 -- 32918129_32919129 -- 33008830_33009629 -- 4192189_4193060 -- 16428599_16430770 -- 16486050_16488439 -- 32827519_32828550 -- 16679490_16680619 -- 16592619_16596939 -- 32993440_32994269 -- 32863480_32865199 -- 16616759_16617810 -- 8248469_8249250 -- 16535189_16536419 -- 16500890_16501279 -- 32917330_32918129 -- 16614960_16615759 -- 33126059_33127350 -- 33146339_33146949 -- 32849989_32850800 -- 32982589_32983410 -- 33189089_33190070 -- 16478130_16479189 -- 33396199_33398239 -- 33217339_33218629 -- 16735800_16736599 -- 8251299_8252379 -- 32767990_32769089 -- 4155779_4156779 -- 33550110_33551019 -- 4111609_4112410 -- 33505239_33506290 -- 8381510_8382309 -- 32933879_32934730 -- 4117899_4119250 -- 33507330_33509269 -- 2055620_2056429 -- 32872350_32872839 -- 8284459_8285440 -- 16704490_16705099 -- 16488439_16489070 -- 16754119_16755419 -- 16545130_16547869 -- 33511140_33512089 -- 8266820_8275309 -- 32862339_32863480 -- 2065719_2066520 -- 16763009_16763610 -- 8246650_8247469 -- 16574919_16575720 -- 16509890_16510759 -- 32926050_32926949 -- 33429089_33429910 -- 16637070_16637509 -- 33406269_33406660 -- 2088719_2090719 -- 16536419_16538580 -- 1046460_1047369 -- 2065139_2065719 -- 33551019_33552150 -- 4110770_4111609 -- 16438099_16441110 -- 16578439_16579270 -- 16597560_16597779 -- 16751169_16751250 -- 16658119_16660550 -- 16549529_16549910 -- 32807839_32808879 -- 33315199_33337930 -- 8257920_8264459 -- 32909720_32910589 -- 8287610_8288889 -- 33229500_33231449 -- 16547869_16549050 -- 33496530_33497339
07_10,
07_11,
07_12,16482029_16483529 -- 16758419_16760520 -- 16412800_16414189 -- 16665520_16666349 -- 16420189_16420669 -- 1040829_1042050 -- 8304510_8304709 -- 8334959_8337129 -- 519159_520110 -- 2090389_2091389 -- 2061449_2062260 -- 16531520_16533259 -- 2081420_2082989 -- 1039720_1040829 -- 2075199_2078510 -- 16474349_16476779 -- 260399_261220 -- 16607419_16613070 -- 512909_513740 -- 8319190_8320209 -- 8315590_8315969 -- 16713669_16714529 -- 16386380_16387259 -- 16650169_16650980 -- 16468580_16468759 -- 8233360_8234629 -- 16437430_16437759 -- 8303309_8304110 -- 4118939_4129490 -- 8275280_8276209 -- 8300200_8303309 -- 16714529_16716610 -- 16633419_16635460 -- 16670860_16672919 -- 16522460_16523259 -- 16407259_16412800 -- 2074199_2075199 -- 16596210_16597779 -- 16396119_16396349 -- 16750200_16752099 -- 8238879_8240840 -- 2059050_2061449 -- 16494119_16495009 -- 16462029_16463390 -- 8208100_8209969 -- 16638669_16639470 -- 16705619_16707410 -- 16533259_16534060 -- 8297709_8299150 -- 8329980_8334959 -- 4117729_4118939 -- 2084139_2084980 -- 2093409_2094730 -- 16541509_16542310 -- 16479439_16480419 -- 8305799_8307420 -- 16579919_16589250 -- 8368410_8369209 -- 8296910_8297709 -- 255270_256399 -- 16491869_16494119 -- 16420669_16420790 -- 16683349_16685330 -- 8292969_8296820 -- 16451400_16451849 -- 8243940_8245139 -- 16468759_16469070 -- 16440509_16442700 -- 16666349_16670860 -- 4115830_4117729 -- 518360_519159 -- 16731869_16734040 -- 127960_130289 -- 2082989_2084139 -- 16491029_16491869 -- 16677630_16683349 -- 4152819_4153420 -- 8196709_8197520 -- 16741009_16741810 -- 8236900_8237719 -- 2056889_2058929 -- 2089679_2090300 -- 16394009_16396119 -- 16396349_16396820 -- 16451849_16454270 -- 16523259_16527540 -- 8271049_8271760 -- 8220379_8221490 -- 16675860_16677029 -- 8350250_8352799 -- 8289379_8290370 -- 8292570_8292969 -- 1045619_1046420 -- 16761320_16763599 -- 16542310_16544189 -- 8246750_8248389 -- 8320209_8321010 -- 2095830_2096929 -- 16437759_16437900 -- 16763599_16765080 -- 16574099_16576470 -- 8321010_8322459 -- 4140930_4141939 -- 16439700_16440509 -- 8245139_8246750 -- 16499529_16503360 -- 2066350_2067429 -- 8377209_8378700 -- 16390340_16390939 -- 16632200_16633419 -- 16624419_16625230 -- 16390939_16391740 -- 16599869_16602580 -- 16636310_16638669 -- 2090300_2090389 -- 2091389_2092610 -- 8237719_8238879 -- 256399_259260 -- 4151590_4152819 -- 16757450_16758419 -- 8288230_8289379 -- 16538230_16540169 -- 16469070_16469869 -- 2087730_2089679 -- 16578050_16579119 -- 1044630_1045619 -- 16677279_16677630 -- 511970_512909 -- 16387259_16389070 -- 16579119_16579919 -- 16461230_16462029 -- 16399550_16400529 -- 16540169_16541509 -- 16498730_16499529 -- 8315969_8316110 -- 16474110_16474349 -- 8270209_8271049 -- 259260_260399 -- 16573300_16574099 -- 16400529_16402650 -- 16393210_16394009 -- 16495009_16496020 -- 16476779_16479439 -- 16721919_16731869 -- 2047680_2048679 -- 16593880_16594779 -- 8248389_8248580 -- 16404830_16407259 -- 8261719_8264010 -- 2048679_2049520 -- 16490250_16491029 -- 16597779_16599869 -- 16594779_16594930 -- 2058929_2059050 -- 2051540_2053639 -- 2096929_2097840 -- 8192510_8195209 -- 8304709_8305799 -- 2055050_2056889 -- 16480419_16482029 -- 16712619_16713669 -- 8358559_8360400 -- 16703860_16705619 -- 2092610_2093409 -- 16672919_16674810 -- 16739840_16741009 -- 516710_517549 -- 16752099_16753340 -- 16710590_16712619 -- 16716610_16721919 -- 16544189_16545020 -- 517549_518360 -- 8337730_8338799 -- 16414189_16415450 -- 8268010_8270209 -- 8374070_8377209 -- 16677029_16677279 -- 8322459_8324600 -- 16417250_16419189 -- 16469869_16470560 -- 16641330_16650169 -- 8195209_8196709 -- 16419189_16420189 -- 8234629_8235430 -- 8338799_8338980 -- 8276209_8279670 -- 8352799_8358559 -- 16606730_16607419 -- 8219540_8220379 -- 8258600_8258969 -- 2053639_2055050 -- 130289_131260 -- 16483529_16485040 -- 2073400_2074199 -- 4141939_4143170 -- 8337129_8337730 -- 16623230_16624419 -- 8369209_8373260 -- 8258969_8261719
07_13,
07_14,
07_15,
07_16,
07_17,
36_07,32844449_32845250 -- 33225239_33226269 -- 33227870_33229019 -- 33047190_33047989 -- 33328339_33328860 -- 33547410_33549839 -- 33540269_33541120 -- 33187989_33188989 -- 16489660_16490259 -- 32796870_32798879 -- 33275989_33277100 -- 33079879_33080629 -- 4103170_4103979 -- 33425769_33427260 -- 32908739_32909540 -- 16396849_16397660 -- 33508309_33509110 -- 16529500_16530759 -- 32862879_32863790 -- 8341639_8342639 -- 33448949_33449949 -- 16634619_16635419 -- 32860170_32861129 -- 16387180_16388419 -- 32929629_32930670 -- 33108879_33110660 -- 4174359_4176330 -- 33019489_33020290 -- 16750619_16751419 -- 33373629_33374460 -- 33012809_33013170 -- 32944839_32946129 -- 16400270_16401169 -- 16530759_16533230 -- 32843379_32844449 -- 32769059_32769860 -- 33090680_33091809 -- 33363449_33364360 -- 32966519_32968739 -- 33115769_33117280 -- 32869900_32870699 -- 32811059_32813449 -- 8313799_8315540 -- 33128910_33131269 -- 32941100_32941589 -- 16761099_16761550 -- 32848239_32849220 -- 4167069_4168680 -- 33235120_33236309 -- 16623480_16625009 -- 32928830_32929629 -- 32981800_32982019 -- 32825199_32826699 -- 8328379_8334610 -- 2062659_2063469 -- 4165910_4167069 -- 33009059_33009860 -- 4148439_4149240 -- 32968739_32969629 -- 16621599_16622400 -- 33549839_33551879 -- 33356489_33357290 -- 33534550_33535559 -- 16436939_16441150 -- 16463009_16464540 -- 33197269_33198309 -- 33357290_33360989 -- 261089_262230 -- 16591939_16593210 -- 32814309_32815300 -- 509910_512669 -- 1040069_1041579 -- 16661529_16662919 -- 4149240_4150069 -- 260200_261089 -- 32861129_32862879 -- 32959530_32960739 -- 1033099_1033900 -- 33349339_33349940 -- 33454720_33456059 -- 16754130_16755619 -- 33503629_33504550 -- 32875089_32875170 -- 32864589_32865390 -- 2078639_2079440 -- 33021230_33022809 -- 33482449_33483830 -- 16676119_16676419 -- 8367959_8370410 -- 16576930_16578919 -- 33367300_33369269 -- 16556580_16557419 -- 8219450_8231059 -- 16402169_16402990 -- 33236309_33237550 -- 33074440_33075239 -- 32948230_32948589 -- 33369269_33370070 -- 2094679_2099780 -- 32785019_32786180 -- 32917769_32918699 -- 16656419_16657640 -- 32765460_32768059 -- 33056080_33057129 -- 33099059_33100059 -- 16482669_16484890 -- 33075239_33076510 -- 33355519_33356489 -- 1038480_1040069 -- 32918699_32920339 -- 16655369_16656419 -- 16574430_16575919 -- 16538750_16539759 -- 4116109_4117430 -- 32890199_32891550 -- 33522589_33523589 -- 32965860_32966519 -- 33404050_33404989 -- 16566419_16567220 -- 32985900_32987769 -- 1045359_1046270 -- 33167629_33169960 -- 33495809_33497050 -- 33523589_33524320 -- 16497099_16498880 -- 16398619_16399419 -- 33183110_33186589 -- 33430519_33434180 -- 32888589_32889390 -- 33195489_33197269 -- 32845250_32846839 -- 16722300_16723169 -- 32885040_32885839 -- 2049469_2050389 -- 4124029_4125090 -- 33159809_33161059 -- 33352839_33354920 -- 257310_258339 -- 33456059_33457160 -- 16433130_16434529 -- 16724169_16725460 -- 32976989_32978489 -- 32941589_32941879 -- 33342600_33347199 -- 16652090_16653279 -- 33210199_33210320 -- 33265559_33268660 -- 16565619_16566419 -- 4179279_4180100 -- 32774440_32782019 -- 33066699_33068710 -- 32914129_32914930 -- 33108080_33108879 -- 1044550_1045359 -- 32996129_32997420 -- 32808260_32808879 -- 8029_10300 -- 4134609_4135609 -- 8327370_8328379 -- 33111720_33115769 -- 33516129_33516760 -- 16638759_16639390 -- 33429699_33430519 -- 4150069_4150670 -- 16637890_16638759 -- 8336320_8339809 -- 33100059_33100910 -- 33085910_33086989 -- 33137940_33141019 -- 8360959_8361959 -- 16412189_16413710 -- 16557419_16559550 -- 2050389_2051199 -- 16426000_16427349 -- 2048870_2049469 -- 32886760_32887559 -- 16392980_16394849 -- 16578919_16581020 -- 33012570_33012809 -- 16568119_16569029 -- 16695520_16697419 -- 33089879_33090680 -- 33063080_33064019 -- 33371760_33373629 -- 32916930_32917769 -- 32854019_32856769 -- 32808879_32810180 -- 32983199_32984370 -- 32873790_32875089 -- 32856769_32857570 -- 16684380_16688369 -- 16676419_16677740 -- 16635419_16636759 -- 4150670_4151859 -- 33294809_33295330 -- 16654770_16655369 -- 33008140_33009059 -- 16595430_16596419 -- 1032300_1033099 -- 33173580_33174379 -- 16410590_16412189 -- 4186149_4186950 -- 32956900_32957309 -- 16491259_16492060 -- 32904089_32904559 -- 8359740_8360959 -- 16493419_16494220 -- 8185850_8200059 -- 16603869_16607900 -- 32947339_32947420 -- 33271920_33272739 -- 33065760_33066699 -- 16645419_16646419 -- 33351390_33352839 -- 2065969_2067130 -- 4103979_4104979 -- 33022809_33023860 -- 32889390_32890199 -- 32903860_32904089 -- 33193559_33195489 -- 32904559_32905360 -- 32892489_32893580 -- 2062480_2062659 -- 16586619_16586710 -- 16481640_16482669 -- 16593210_16594009 -- 32891550_32892489 -- 33243890_33245239 -- 33309650_33310449 -- 33419900_33420769 -- 33098260_33099059 -- 33083150_33083949 -- 33263059_33264760 -- 32982019_32983199 -- 33247199_33251250 -- 32853210_32854019 -- 33174379_33175180 -- 33302559_33303680 -- 33513489_33516129 -- 4158330_4159189 -- 32952629_32953440 -- 33047989_33050210 -- 33347199_33349339 -- 16550349_16552710 -- 33170559_33171559 -- 4111470_4112359 -- 33091809_33092910 -- 32875170_32876129 -- 33262140_33263059 -- 4193090_4193939 -- 33028900_33028989 -- 33476820_33477739 -- 33153570_33159809 -- 2051199_2052000 -- 16492060_16493419 -- 4173350_4174359 -- 33507710_33508309 -- 33142050_33148839 -- 33414699_33416420 -- 16701270_16702169 -- 33209640_33210199 -- 32887559_32888589 -- 4115310_4116109 -- 16590689_16591939 -- 33272739_33274180 -- 33425000_33425769 -- 4133740_4134609 -- 32884239_32885040 -- 33543559_33545670 -- 32798879_32802470 -- 2064270_2065969 -- 16646419_16647750 -- 4177130_4177939 -- 33028989_33029480 -- 16759340_16761099 -- 33029559_33030360 -- 16457119_16458150 -- 33339339_33339760 -- 16660930_16661529 -- 32920339_32921140 -- 32820489_32821860 -- 32768059_32769059 -- 16629540_16630349 -- 33164390_33167629 -- 16596419_16601790 -- 4122850_4124029 -- 8339809_8340830 -- 4143189_4143990 -- 6150_8029 -- 4188399_4189720 -- 33504550_33505589 -- 33240210_33241269 -- 32946129_32946660 -- 16743960_16744759 -- 33037530_33038339 -- 16462160_16463009 -- 33264760_33265559 -- 33089800_33089879 -- 8381080_8382889 -- 32948589_32948890 -- 32783410_32785019 -- 33057129_33058050 -- 32866309_32866570 -- 8361959_8366940 -- 32843300_32843379 -- 32870699_32872170 -- 258339_259310 -- 8342639_8349070 -- 32969629_32970780 -- 32940019_32940850 -- 129639_130440 -- 33162019_33163019 -- 32946660_32947339 -- 32876129_32876970 -- 33505589_33507710 -- 4142390_4143189 -- 16427349_16428490 -- 33192500_33193309 -- 16521380_16522349 -- 4177939_4179279 -- 33458449_33461220 -- 16522349_16522980 -- 33438269_33439070 -- 33498839_33499970 -- 33163019_33164390 -- 33040769_33045150 -- 33274980_33275989 -- 33526220_33527019 -- 32988769_32991370 -- 33029480_33029559 -- 16539759_16540790 -- 16751419_16752610 -- 33527019_33527820 -- 32987769_32988769 -- 16392099_16392980 -- 4141279_4141390 -- 32995050_32996129 -- 32964949_32965040 -- 33360989_33361790 -- 33328160_33328339 -- 33404989_33406269 -- 33214379_33215210 -- 16589890_16590689 -- 32827809_32829190 -- 4159189_4160350 -- 32913640_32913769 -- 16569029_16569830 -- 33034120_33035839 -- 4151859_4152859 -- 33186589_33187390 -- 33187390_33187989 -- 32978489_32980620 -- 32881949_32882940 -- 8231059_8232059 -- 16495710_16497099 -- 16755619_16756800 -- 8272799_8273830 -- 32975699_32976989 -- 32960739_32961800 -- 32863790_32864589 -- 33541720_33543559 -- 16730730_16731529 -- 33495010_33495809 -- 33198309_33199120 -- 16620759_16621599 -- 32846839_32848239 -- 33553839_33554440 -- 32938949_32939140 -- 32952030_32952629 -- 33080629_33082150 -- 33189809_33190809 -- 33245239_33246239 -- 33406269_33408410 -- 33038339_33039140 -- 16702169_16702970 -- 33229879_33231589 -- 33246239_33247199 -- 32824300_32825199 -- 33478339_33479390 -- 33226269_33226870 -- 33479390_33482449 -- 32885839_32886760 -- 16619460_16620759 -- 33004030_33005379 -- 33477739_33478339 -- 16394849_16395689 -- 8312790_8313799 -- 16399419_16400270 -- 16601790_16603869 -- 33552960_33553839 -- 33428870_33429699 -- 32837070_32837589 -- 33321970_33322089 -- 33241269_33242170 -- 33536839_33539670 -- 32939140_32940019 -- 16388419_16389220 -- 32974610_32975699 -- 32882940_32884239 -- 33331769_33332989 -- 16675770_16676119 -- 4112359_4113210 -- 4193939_4195290 -- 16662919_16663880 -- 33502830_33503629 -- 33449949_33451530 -- 33193309_33193559 -- 2094080_2094679 -- 16636759_16637890 -- 8340830_8341639 -- 33190809_33190940 -- 16712919_16713720 -- 32810180_32811059 -- 33551879_33552040 -- 4147640_4148439 -- 2076600_2078639 -- 33497850_33498839 -- 16706189_16707189 -- 33141019_33142050 -- 33213370_33214379 -- 8382889_8384090 -- 4104979_4106220 -- 16653279_16653880 -- 32896120_32897589 -- 33018870_33019489 -- 16731529_16732500 -- 32813449_32814309 -- 33222379_33224430 -- 16594009_16595430 -- 33224530_33225239 -- 16490259_16491259 -- 32826699_32827809 -- 16545520_16549529 -- 33412570_33414699 -- 33408750_33409019 -- 16625009_16625810 -- 16455700_16457119 -- 32819690_32820489 -- 2063469_2064270 -- 8366940_8367959 -- 16712270_16712919 -- 32897589_32899540 -- 33294730_33294809 -- 32865390_32866309 -- 32907940_32908739 -- 16436140_16436939 -- 32881030_32881949 -- 16586110_16586619 -- 4140930_4141279 -- 16632480_16634619 -- 33039940_33040769 -- 16445419_16446230 -- 32957309_32957640 -- 33231589_33232390 -- 33083949_33084949 -- 8218379_8219450 -- 33148839_33150210 -- 33332989_33335559 -- 33420769_33421580 -- 33079080_33079879 -- 16707189_16707990 -- 33188989_33189809 -- 33443480_33447839 -- 4135609_4136670 -- 16434529_16435330 -- 16401169_16402169 -- 16723169_16724169 -- 8232059_8272799 -- 16688369_16689640 -- 16567220_16568119 -- 512669_513490 -- 33322089_33322970 -- 33229019_33229879 -- 33064019_33064960 -- 33361790_33362589 -- 16454439_16455700 -- 8213320_8218379 -- 32913769_32914129 -- 16749820_16750619 -- 33447839_33448949 -- 4152859_4154000 -- 32782019_32783410 -- 33009860_33011589 -- 33512690_33513489 -- 4187800_4188399 -- 33335559_33337140 -- 16389220_16392099 -- 33300680_33302559 -- 33135559_33136940 -- 16549529_16550349 -- 33161059_33162019 -- 33221580_33222379 -- 33437470_33438269 -- 16575919_16576930 -- 16564640_16565619 -- 16697419_16698610 -- 128340_129639 -- 16744759_16746330 -- 33330820_33331769 -- 33310449_33311250 -- 4099090_4102029 -- 16704470_16706189 -- 33535559_33536839 -- 32941879_32942000 -- 33354920_33355519 -- 33077199_33077350 -- 33084949_33085910 -- 33169960_33170559 -- 16397660_16398619 -- 16630349_16631150 -- 32943320_32944839 -- 33539670_33540269 -- 33338720_33339339 -- 33518780_33522589 -- 33011589_33012570 -- 16444770_16445419 -- 4184970_4186149 -- 8200059_8201080 -- 33131269_33135559 -- 32837589_32839260 -- 33035839_33036660 -- 16453270_16454439 -- 1041579_1043750 -- 33362589_33363449 -- 4102029_4103170 -- 16644520_16645419 -- 16395689_16396849 -- 33086989_33088010 -- 33409019_33409920 -- 33005379_33007050 -- 33171559_33172160 -- 33457160_33458449
